gene_id	gene_version	gene_name	gene_biotype	gene_source	location	S_2_Rem_5dpi_S70001	S_2_SARS_5dpi_S70003	S_2_mock_5dpi_S70002	S_3_Rem_5dpi_S69995	S_3_SARS_5dpi_S69996	S_3_mock_5dpi_S69997
ENSG00000140481	15	CCDC33	protein_coding	ensembl_havana	chr15:74202705-74336472:+	6	2	3	0	0	0
ENSG00000280309	1	AC023300.3	TEC	havana	chr15:74299503-74304527:+	0	0	24	0	0	0
ENSG00000261384	1	AC023300.1	lncRNA	havana	chr15:74303005-74304343:+	0	0	0	0	0	0
ENSG00000277749	1	AC023300.2	lncRNA	havana	chr15:74311516-74319688:-	0	0	0	0	0	0
ENSG00000140459	18	CYP11A1	protein_coding	ensembl_havana	chr15:74337759-74367646:-	22	20	37	0	325	1
ENSG00000260266	1	PPIAP46	transcribed_processed_pseudogene	havana	chr15:74350768-74364620:+	36	41	43	51	60	77
ENSG00000261821	2	AC090826.1	lncRNA	havana	chr15:74365435-74371211:+	0	0	1	0	1	0
ENSG00000274937	1	AC090826.2	lncRNA	havana	chr15:74374678-74375511:+	0	0	0	0	30	0
ENSG00000277718	1	LINC02255	lncRNA	havana	chr15:74379083-74390535:+	0	0	0	0	0	0
ENSG00000138623	10	SEMA7A	protein_coding	ensembl_havana	chr15:74409289-74433958:-	294	408	45	19	439	175
ENSG00000277391	1	MIR6881	miRNA	mirbase	chr15:74411357-74411432:-	0	0	0	0	0	0
ENSG00000286696	1	AC090826.3	lncRNA	havana_tagene	chr15:74429445-74431449:+	0	0	0	0	0	0
ENSG00000138629	16	UBL7	protein_coding	ensembl_havana	chr15:74445977-74461182:-	1359	2128	1475	2677	1786	1777
ENSG00000247240	8	UBL7-AS1	lncRNA	havana	chr15:74461265-74513636:+	36	95	80	49	14	0
ENSG00000260103	2	AC012435.2	transcribed_processed_pseudogene	havana	chr15:74478070-74490286:-	0	1	0	0	0	0
ENSG00000261775	1	AC012435.3	lncRNA	havana	chr15:74489602-74516959:+	0	0	0	18	0	0
ENSG00000212279	2	AC012435.1	snoRNA	ensembl	chr15:74490959-74491028:-	0	0	0	0	0	0
ENSG00000179361	17	ARID3B	protein_coding	ensembl_havana	chr15:74541177-74598131:+	90	36	142	200	146	0
ENSG00000179335	18	CLK3	protein_coding	ensembl_havana	chr15:74598500-74645414:+	1056	1019	1177	2393	3064	2852
ENSG00000275527	1	AC100835.2	lncRNA	havana	chr15:74598919-74599397:-	2	6	0	0	0	0
ENSG00000260919	1	AC100835.1	lncRNA	havana	chr15:74613194-74615596:-	0	0	0	0	0	0
ENSG00000179151	13	EDC3	protein_coding	ensembl_havana	chr15:74630558-74696292:-	1134	947	768	1320	1340	1350
ENSG00000140465	14	CYP1A1	protein_coding	ensembl_havana	chr15:74719542-74725536:-	4641	4378	5848	4673	4584	4386
ENSG00000140505	7	CYP1A2	protein_coding	ensembl_havana	chr15:74748845-74756607:+	3	0	0	1	0	0
ENSG00000103653	16	CSK	protein_coding	ensembl_havana	chr15:74782057-74803198:+	181	296	114	106	439	3
ENSG00000264386	1	MIR4513	miRNA	mirbase	chr15:74788672-74788757:-	0	0	0	0	0	0
ENSG00000140506	17	LMAN1L	protein_coding	ensembl_havana	chr15:74812716-74825757:+	0	0	0	0	0	0
ENSG00000261606	5	AC091230.1	lncRNA	havana	chr15:74816223-74831795:+	0	0	0	0	0	0
ENSG00000213578	6	CPLX3	protein_coding	ensembl_havana	chr15:74826627-74831802:+	0	0	0	0	0	0
ENSG00000140474	14	ULK3	protein_coding	ensembl_havana	chr15:74836118-74843346:-	97	139	238	589	141	278
ENSG00000275411	1	MIR6882	miRNA	mirbase	chr15:74840642-74840707:-	0	0	0	0	0	0
ENSG00000140497	16	SCAMP2	protein_coding	ensembl_havana	chr15:74843730-74873365:-	1613	1998	2033	1989	2446	1689
ENSG00000178802	18	MPI	protein_coding	ensembl_havana	chr15:74890005-74902219:+	1390	1689	1590	1366	2168	825
ENSG00000178761	15	FAM219B	protein_coding	ensembl_havana	chr15:74899992-74906883:-	419	328	407	583	792	998
ENSG00000178741	12	COX5A	protein_coding	ensembl_havana	chr15:74919791-74938083:-	4711	6761	4903	6168	8945	4754
ENSG00000178718	7	RPP25	protein_coding	ensembl_havana	chr15:74954418-74956772:-	575	504	500	474	613	471
ENSG00000198794	12	SCAMP5	protein_coding	ensembl_havana	chr15:74957219-75021495:+	18	31	83	82	293	30
ENSG00000261813	2	AC015720.3	processed_pseudogene	havana	chr15:74976240-74976573:-	2	1	3	2	3	4
ENSG00000199580	1	AC015720.1	misc_RNA	ensembl	chr15:74983274-74983376:-	0	0	0	0	0	0
ENSG00000260483	2	AC015720.2	processed_pseudogene	havana	chr15:75022980-75023256:+	0	0	0	0	0	0
ENSG00000138621	12	PPCDC	protein_coding	ensembl_havana	chr15:75023586-75117462:+	296	332	445	485	1497	400
ENSG00000260152	2	AC113208.3	processed_pseudogene	havana	chr15:75114261-75114868:+	0	0	0	0	0	0
ENSG00000203411	3	AC113208.1	misc_RNA	ensembl	chr15:75120265-75120562:-	0	2	0	0	0	0
ENSG00000252722	1	AC113208.2	scaRNA	ensembl	chr15:75121536-75121666:-	0	0	0	0	0	0
ENSG00000240366	1	RPL36AP45	processed_pseudogene	havana	chr15:75186651-75186968:-	198	231	258	282	302	254
ENSG00000167173	19	C15orf39	protein_coding	ensembl_havana	chr15:75195643-75212169:+	228	267	191	596	275	206
ENSG00000261779	1	AC113208.5	lncRNA	havana	chr15:75211301-75212167:-	0	0	0	0	0	0
ENSG00000287926	1	AC113208.6	lncRNA	havana_tagene	chr15:75225784-75227185:+	0	0	0	0	0	0
ENSG00000260660	4	AC113208.4	transcribed_unitary_pseudogene	havana	chr15:75226401-75234834:-	0	0	0	0	0	0
ENSG00000260104	1	AC068338.1	unprocessed_pseudogene	havana	chr15:75249232-75249407:-	0	0	0	3	0	1
ENSG00000261205	2	NIFKP4	processed_pseudogene	havana	chr15:75251743-75252934:-	0	0	1	0	0	1
ENSG00000167195	7	GOLGA6C	protein_coding	ensembl_havana	chr15:75258599-75270199:+	0	0	0	0	4	0
ENSG00000277295	1	RN7SL489P	misc_RNA	ensembl	chr15:75268430-75268652:+	0	0	0	0	0	0
ENSG00000140478	15	GOLGA6D	protein_coding	ensembl_havana	chr15:75282835-75295807:+	1	0	0	0	7	0
ENSG00000275992	1	RN7SL327P	misc_RNA	ensembl	chr15:75292706-75292928:+	0	0	0	0	0	0
ENSG00000260357	1	DNM1P34	transcribed_unprocessed_pseudogene	havana	chr15:75299953-75302965:-	0	2	0	0	0	0
ENSG00000259790	1	ANP32BP1	transcribed_processed_pseudogene	havana	chr15:75321397-75322693:-	32	30	41	68	116	37
ENSG00000140365	16	COMMD4	protein_coding	ensembl_havana	chr15:75336020-75343224:+	434	447	578	815	963	654
ENSG00000275645	1	AC068338.3	lncRNA	havana	chr15:75346744-75347161:-	2	16	12	29	38	0
ENSG00000140398	14	NEIL1	protein_coding	ensembl_havana	chr15:75346955-75357115:+	128	101	207	195	31	445
ENSG00000284343	1	MIR631	miRNA	mirbase	chr15:75353611-75353685:-	0	2	0	0	0	2
ENSG00000140400	17	MAN2C1	protein_coding	ensembl_havana	chr15:75355207-75368612:-	390	409	519	436	4	359
ENSG00000260274	1	AC068338.2	lncRNA	havana	chr15:75368155-75369584:+	71	61	64	0	131	72
ENSG00000169375	16	SIN3A	protein_coding	ensembl_havana	chr15:75369379-75455842:-	164	117	515	689	306	423
ENSG00000241890	1	RPL13P4	processed_pseudogene	havana	chr15:75388267-75388828:+	0	0	0	0	0	0
ENSG00000261714	2	AC105137.1	processed_pseudogene	havana	chr15:75415249-75416020:+	0	0	0	1	0	0
ENSG00000276744	1	AC105137.2	lncRNA	havana	chr15:75452964-75453947:-	0	5	0	0	0	0
ENSG00000169410	10	PTPN9	protein_coding	ensembl_havana	chr15:75463251-75579315:-	433	377	780	853	1816	873
ENSG00000260165	1	AC105036.2	unprocessed_pseudogene	havana	chr15:75480661-75480836:+	1	8	1	2	4	0
ENSG00000259931	2	AC105036.1	processed_pseudogene	havana	chr15:75512770-75513040:-	0	0	0	0	0	0
ENSG00000260269	5	AC105036.3	lncRNA	havana	chr15:75527150-75601205:-	14	24	15	0	74	21
ENSG00000169371	14	SNUPN	protein_coding	ensembl_havana	chr15:75598083-75626469:-	284	502	441	468	1338	1155
ENSG00000260235	1	AC105020.3	lncRNA	havana	chr15:75624793-75625690:+	0	0	0	0	0	0
ENSG00000260206	1	AC105020.2	lncRNA	havana	chr15:75636139-75639239:+	3	0	0	0	0	0
ENSG00000177971	8	IMP3	protein_coding	ensembl_havana	chr15:75639085-75648706:-	680	1015	555	1924	1051	917
ENSG00000275454	1	AC105020.6	lncRNA	havana	chr15:75639760-75640976:+	1	3	0	0	1	0
ENSG00000274515	1	AC105020.5	lncRNA	havana	chr15:75645020-75645442:+	0	0	0	0	0	0
ENSG00000173548	9	SNX33	protein_coding	ensembl_havana	chr15:75647912-75662301:+	68	82	141	616	405	211
ENSG00000173546	7	CSPG4	protein_coding	ensembl_havana	chr15:75674322-75712848:-	4	25	2	48	0	134
ENSG00000260892	1	AC105020.4	lncRNA	havana	chr15:75676227-75677162:+	0	0	0	0	0	0
ENSG00000203392	3	AC105020.1	lncRNA	havana	chr15:75678548-75680752:+	0	6	0	0	1	0
ENSG00000182950	3	ODF3L1	protein_coding	ensembl_havana	chr15:75724041-75727688:+	15	0	0	1	0	11
ENSG00000246877	1	DNM1P35	lncRNA	havana	chr15:75727670-75738623:-	0	0	0	0	0	0
ENSG00000260288	4	AC019294.2	lncRNA	havana	chr15:75737820-75763322:+	0	0	0	0	0	0
ENSG00000260815	3	PPIAP47	processed_pseudogene	havana	chr15:75746769-75747263:+	1	1	2	4	1	0
ENSG00000261043	5	AC019294.3	lncRNA	havana	chr15:75759501-75762405:-	0	0	0	0	0	0
ENSG00000284385	1	MIR4313	miRNA	mirbase	chr15:75762215-75762315:-	0	0	0	0	0	0
ENSG00000187812	12	AC019294.1	transcribed_unprocessed_pseudogene	havana	chr15:75775553-75786898:+	0	0	0	0	4	0
ENSG00000241807	3	RN7SL319P	misc_RNA	ensembl	chr15:75785134-75785354:+	0	0	0	0	0	0
ENSG00000261820	1	DNM1P49	unprocessed_pseudogene	havana	chr15:75791470-75792683:-	0	0	0	0	0	0
ENSG00000140367	12	UBE2Q2	protein_coding	ensembl_havana	chr15:75843307-75901078:+	514	300	646	664	1288	1761
ENSG00000266308	2	RN7SL510P	misc_RNA	ensembl	chr15:75895040-75895302:+	0	0	0	0	0	0
ENSG00000167196	14	FBXO22	protein_coding	ensembl_havana	chr15:75903876-75942511:+	542	641	590	1332	786	1678
ENSG00000169752	17	NRG4	protein_coding	ensembl_havana	chr15:75935969-76059795:-	14	26	46	0	0	0
ENSG00000260685	1	AC027104.1	processed_pseudogene	havana	chr15:75950464-75951144:-	0	0	0	0	0	0
ENSG00000169758	13	TMEM266	protein_coding	ensembl_havana	chr15:76059958-76229121:+	0	0	0	0	0	0
ENSG00000259422	1	AC091100.1	lncRNA	havana	chr15:76174891-76181486:-	0	0	0	0	0	0
ENSG00000140374	16	ETFA	protein_coding	ensembl_havana	chr15:76215353-76311472:-	2521	2628	2348	2785	2349	3098
ENSG00000196274	5	AC027243.1	misc_RNA	ensembl	chr15:76230048-76230390:-	0	0	0	0	0	0
ENSG00000259581	3	TYRO3P	processed_pseudogene	havana	chr15:76258986-76261690:-	1	5	5	0	0	0
ENSG00000287503	1	AC027243.4	lncRNA	havana_tagene	chr15:76263197-76275387:+	1	1	16	0	0	0
ENSG00000159556	10	ISL2	protein_coding	ensembl_havana	chr15:76336773-76342475:+	2	0	0	0	0	0
ENSG00000259514	1	AC027243.2	lncRNA	havana	chr15:76339609-76342063:-	0	0	0	0	0	0
ENSG00000270036	1	AC027243.3	lncRNA	havana	chr15:76343642-76344365:+	0	0	0	0	0	0
ENSG00000140386	13	SCAPER	protein_coding	ensembl_havana	chr15:76347904-76905444:-	431	427	328	773	896	469
ENSG00000261232	2	AC090751.1	processed_pseudogene	havana	chr15:76472099-76472365:+	0	0	1	3	15	3
ENSG00000266449	1	MIR3713	miRNA	mirbase	chr15:76586647-76586691:+	0	0	0	0	0	0
ENSG00000201510	1	RN7SKP217	misc_RNA	ensembl	chr15:76736641-76736980:+	0	0	0	0	0	0
ENSG00000117906	14	RCN2	protein_coding	ensembl_havana	chr15:76931738-76954393:+	4037	3702	4204	6002	4276	5816
ENSG00000243365	3	RN7SL278P	misc_RNA	ensembl	chr15:76976915-76977210:-	0	0	0	0	0	0
ENSG00000259565	2	KRT8P23	processed_pseudogene	havana	chr15:76979245-76980451:-	15	9	13	9	17	8
ENSG00000140368	13	PSTPIP1	protein_coding	ensembl_havana	chr15:76993359-77037475:+	5	0	9	0	0	0
ENSG00000140391	15	TSPAN3	protein_coding	ensembl_havana	chr15:77041404-77083984:-	24311	30397	27846	34113	33382	23209
ENSG00000259652	1	AC090181.1	lncRNA	havana	chr15:77043680-77045160:+	0	0	0	0	0	0
ENSG00000278991	1	AC090181.3	TEC	havana	chr15:77063397-77064910:-	9	5	24	5	0	21
ENSG00000269951	1	AC090181.2	lncRNA	havana	chr15:77067654-77068325:-	0	7	0	0	0	0
ENSG00000173517	10	PEAK1	protein_coding	ensembl_havana	chr15:77100656-77420144:-	303	260	343	364	390	411
ENSG00000259722	2	AC087465.1	processed_pseudogene	havana	chr15:77204578-77205100:+	0	0	0	0	0	0
ENSG00000230459	3	AC060773.1	processed_pseudogene	havana	chr15:77278465-77278774:+	0	1	0	0	0	0
ENSG00000140382	15	HMG20A	protein_coding	ensembl_havana	chr15:77420412-77485607:+	310	295	401	786	1274	757
ENSG00000279033	1	AC090984.1	TEC	havana	chr15:77484275-77485606:-	0	0	0	0	0	0
ENSG00000259362	2	AC046168.1	lncRNA	havana	chr15:77525540-77534110:+	0	0	0	0	0	0
ENSG00000259420	5	AC046168.2	lncRNA	havana	chr15:77568970-77608888:+	0	0	0	0	0	3
ENSG00000169783	12	LINGO1	protein_coding	ensembl_havana	chr15:77613027-77820900:-	0	0	0	0	0	0
ENSG00000259666	3	LINGO1-AS1	lncRNA	havana	chr15:77641764-77652292:+	0	0	0	0	0	0
ENSG00000259281	1	LINGO1-AS2	lncRNA	havana	chr15:77660052-77668074:+	0	0	0	0	0	0
ENSG00000280359	1	AC105133.2	TEC	havana	chr15:77784610-77785070:-	0	0	0	0	0	0
ENSG00000259213	1	AC105133.1	lncRNA	havana	chr15:77787193-77788674:+	0	0	0	0	0	0
ENSG00000260139	6	CSPG4P13	transcribed_unprocessed_pseudogene	havana	chr15:77894684-77904674:+	1	0	2	0	0	7
ENSG00000260776	5	AC104758.2	transcribed_unprocessed_pseudogene	havana	chr15:77914217-77926846:-	1	0	0	4	14	0
ENSG00000261244	1	AC104758.3	lncRNA	havana	chr15:77916522-77922019:+	0	0	0	0	0	0
ENSG00000242066	3	RN7SL214P	misc_RNA	ensembl	chr15:77916718-77916982:-	0	0	0	0	0	0
ENSG00000214646	8	COMMD4P1	transcribed_unprocessed_pseudogene	havana	chr15:77941442-77944582:-	23	30	29	44	78	46
ENSG00000261403	1	AC104758.4	lncRNA	havana	chr15:77954075-77963654:-	0	0	0	0	0	0
ENSG00000261143	1	ADAMTS7P3	transcribed_unprocessed_pseudogene	havana	chr15:77976042-77993057:+	0	0	0	0	0	0
ENSG00000167202	11	TBC1D2B	protein_coding	ensembl_havana	chr15:77984036-78077724:-	206	268	222	175	653	252
ENSG00000259792	1	AC104758.1	lncRNA	havana	chr15:77993405-77995289:+	0	0	0	0	0	0
ENSG00000183476	12	SH2D7	protein_coding	ensembl_havana	chr15:78077808-78104909:+	0	2	0	0	0	69
ENSG00000199633	1	AC090260.1	snoRNA	ensembl	chr15:78091172-78091297:-	0	1	0	0	0	0
ENSG00000136425	14	CIB2	protein_coding	ensembl_havana	chr15:78104606-78131535:-	10	27	26	70	1	0
ENSG00000166411	14	IDH3A	protein_coding	ensembl_havana	chr15:78131498-78171945:+	638	603	697	917	229	801
ENSG00000260988	1	AC090260.2	lncRNA	havana	chr15:78141243-78143173:+	0	4	0	0	0	0
ENSG00000103740	10	ACSBG1	protein_coding	ensembl_havana	chr15:78167468-78245688:-	0	0	0	0	0	0
ENSG00000259708	1	AC090607.3	lncRNA	havana	chr15:78250502-78264156:-	0	0	0	0	0	0
ENSG00000140403	12	DNAJA4	protein_coding	ensembl_havana	chr15:78264086-78282196:+	47	75	179	160	0	222
ENSG00000140395	9	WDR61	protein_coding	ensembl_havana	chr15:78277835-78299703:-	1178	1424	1400	2154	1013	969
ENSG00000272418	1	AC090607.4	lncRNA	havana	chr15:78280950-78282190:-	0	0	0	0	0	0
ENSG00000259562	2	AC090607.2	transcribed_processed_pseudogene	havana	chr15:78290527-78291221:-	10	2	2	25	0	0
ENSG00000259322	1	AC090607.1	lncRNA	havana	chr15:78293286-78296049:+	3	2	14	7	0	0
ENSG00000277482	1	AC090607.5	lncRNA	havana	chr15:78299701-78299924:+	0	1	2	4	0	0
ENSG00000279694	1	AC011270.2	TEC	havana	chr15:78339208-78341757:-	0	0	0	0	0	0
ENSG00000166426	8	CRABP1	protein_coding	ensembl_havana	chr15:78340353-78348225:+	0	0	0	0	0	0
ENSG00000259413	2	AC011270.1	processed_pseudogene	havana	chr15:78382573-78383155:+	1	0	0	0	1	0
ENSG00000136381	13	IREB2	protein_coding	ensembl_havana	chr15:78437431-78501453:+	240	166	255	112	350	566
ENSG00000259474	1	AC027228.1	lncRNA	havana	chr15:78480057-78481820:-	0	0	0	0	0	0
ENSG00000188266	14	HYKK	protein_coding	ensembl_havana	chr15:78507564-78537372:+	46	20	6	58	0	0
ENSG00000279373	1	AC027228.3	TEC	havana	chr15:78537681-78538946:+	0	0	0	0	0	0
ENSG00000041357	16	PSMA4	protein_coding	ensembl_havana	chr15:78540405-78552417:+	3321	3334	4428	7043	5823	5044
ENSG00000169684	13	CHRNA5	protein_coding	ensembl_havana	chr15:78565520-78595269:+	14	13	36	0	0	0
ENSG00000261762	1	AC027228.2	lncRNA	havana	chr15:78589123-78591276:-	0	0	0	0	1	0
ENSG00000080644	16	CHRNA3	protein_coding	ensembl_havana	chr15:78593052-78621295:-	0	0	0	0	0	0
ENSG00000279421	1	AC067863.2	TEC	havana	chr15:78599892-78600013:-	0	0	0	0	0	0
ENSG00000117971	12	CHRNB4	protein_coding	ensembl_havana	chr15:78624111-78727754:-	0	0	0	0	0	0
ENSG00000259555	1	AC067863.1	lncRNA	havana	chr15:78625895-78628193:+	0	0	0	0	0	0
ENSG00000261303	6	AC022748.2	transcribed_unprocessed_pseudogene	havana	chr15:78660644-78736684:+	2	0	0	0	4	0
ENSG00000213307	4	RPL18P11	processed_pseudogene	havana	chr15:78661047-78661576:-	0	0	0	0	0	0
ENSG00000273512	1	AC022748.3	unprocessed_pseudogene	havana	chr15:78749833-78750107:-	0	0	0	0	0	0
ENSG00000238166	2	AC022748.1	transcribed_unprocessed_pseudogene	havana	chr15:78752107-78753373:+	0	0	2	0	2	0
ENSG00000136378	15	ADAMTS7	protein_coding	ensembl_havana	chr15:78759206-78811464:-	5	11	6	0	0	142
ENSG00000185787	15	MORF4L1	protein_coding	ensembl_havana	chr15:78810487-78898139:+	1489	1252	1547	1886	2269	2063
ENSG00000288561	1	AC103975.1	unprocessed_pseudogene	havana	chr15:78831041-78832021:+	0	0	0	0	0	0
ENSG00000243711	1	RPL21P116	processed_pseudogene	havana	chr15:78863247-78863729:-	60	84	71	78	59	67
ENSG00000252061	1	RNU6-415P	snRNA	ensembl	chr15:78898840-78898936:-	0	0	0	0	0	0
ENSG00000279235	1	AC011944.2	TEC	havana	chr15:78906127-78906809:+	0	0	0	0	0	0
ENSG00000103811	17	CTSH	protein_coding	ensembl_havana	chr15:78921058-78949574:-	11304	18352	10502	19743	17238	14623
ENSG00000058335	15	RASGRF1	protein_coding	ensembl_havana	chr15:78959947-79090773:-	28	91	132	21	0	0
ENSG00000177699	4	AC011944.1	lncRNA	havana	chr15:78978889-78985926:+	0	0	0	0	0	1
ENSG00000259234	6	ANKRD34C-AS1	lncRNA	havana	chr15:79141939-79283949:-	3	10	8	7	5	6
ENSG00000207695	1	MIR184	miRNA	mirbase	chr15:79209788-79209871:+	0	0	0	0	0	0
ENSG00000259419	2	HNRNPCP3	processed_pseudogene	havana	chr15:79236332-79237206:+	57	53	74	92	71	73
ENSG00000235711	4	ANKRD34C	protein_coding	ensembl_havana	chr15:79293285-79298235:+	8	0	7	0	0	0
ENSG00000166557	14	TMED3	protein_coding	ensembl_havana	chr15:79311112-79427432:+	6877	9163	6229	8804	7452	6039
ENSG00000287408	1	AC027811.1	lncRNA	havana_tagene	chr15:79331591-79337277:-	0	1	0	5	0	0
ENSG00000169330	9	MINAR1	protein_coding	ensembl_havana	chr15:79432336-79472304:+	118	63	50	181	1	375
ENSG00000259493	2	AC023968.2	processed_pseudogene	havana	chr15:79559256-79560304:-	1	2	3	1	4	1
ENSG00000259208	2	AC023968.1	processed_pseudogene	havana	chr15:79668342-79668816:-	0	2	0	0	0	0
ENSG00000260674	2	AC026826.3	processed_pseudogene	havana	chr15:79743311-79743468:+	0	0	0	0	0	0
ENSG00000213527	5	AC026826.1	processed_pseudogene	havana	chr15:79751689-79752049:-	0	0	0	0	0	0
ENSG00000259229	2	AC026826.2	processed_pseudogene	havana	chr15:79758549-79758762:-	0	0	0	0	0	0
ENSG00000252995	1	RNU6-667P	snRNA	ensembl	chr15:79817349-79817450:-	0	0	0	0	0	0
ENSG00000259548	1	AC021483.1	lncRNA	havana	chr15:79832466-79833554:-	0	0	0	0	0	0
ENSG00000136371	11	MTHFS	protein_coding	ensembl_havana	chr15:79833585-79897379:-	160	188	152	195	317	122
ENSG00000261229	6	AC021483.2	lncRNA	havana	chr15:79843547-79844304:-	0	0	0	0	0	0
ENSG00000259332	3	ST20-MTHFS	protein_coding	havana	chr15:79845150-79923754:-	0	0	0	0	0	0
ENSG00000279394	1	AC015871.4	TEC	havana	chr15:79875920-79878179:-	0	0	0	0	0	0
ENSG00000286813	1	AC015871.6	lncRNA	havana_tagene	chr15:79894502-79896695:-	2	1	0	2	221	0
ENSG00000180953	11	ST20	protein_coding	ensembl_havana	chr15:79898840-79923702:-	11	21	69	19	14	13
ENSG00000288592	1	AC015871.7	transcribed_unitary_pseudogene	havana	chr15:79899031-79899124:-	0	0	0	0	0	0
ENSG00000278600	1	AC015871.3	lncRNA	havana	chr15:79920195-79922455:-	33	2	2	15	58	2
ENSG00000259642	2	ST20-AS1	lncRNA	ensembl_havana	chr15:79922771-79926993:+	36	53	93	46	166	0
ENSG00000288604	1	AC015871.8	transcribed_processed_pseudogene	havana	chr15:79923142-79923490:-	0	0	0	0	0	0
ENSG00000259770	2	AC015871.1	processed_pseudogene	havana	chr15:79944498-79945578:+	1	0	0	0	1	0
ENSG00000140379	8	BCL2A1	protein_coding	ensembl_havana	chr15:79960892-79971196:-	261	188	380	76	190	119
ENSG00000271364	1	AC015871.2	processed_pseudogene	havana	chr15:79984151-79985724:+	0	0	0	0	0	0
ENSG00000279719	1	AC015871.5	TEC	ensembl_havana	chr15:79989905-79990606:+	0	0	0	0	0	0
ENSG00000279705	1	AC092701.2	TEC	havana	chr15:80014157-80015707:+	1	0	0	0	0	2
ENSG00000275460	1	AC092701.1	misc_RNA	ensembl	chr15:80057425-80057684:-	0	2	0	0	0	0
ENSG00000086666	19	ZFAND6	protein_coding	ensembl_havana	chr15:80059568-80138393:+	2197	2390	2726	4007	4787	3975
ENSG00000103876	13	FAH	protein_coding	ensembl_havana	chr15:80152490-80186946:+	166	336	260	8	166	99
ENSG00000259967	1	AC087761.1	lncRNA	havana	chr15:80165923-80166980:+	1	0	0	0	0	0
ENSG00000259417	3	CTXND1	protein_coding	havana	chr15:80195481-80252213:-	23	5	0	14	0	42
ENSG00000259361	7	LINC00927	lncRNA	havana	chr15:80263068-80341805:-	0	0	0	0	0	0
ENSG00000259495	3	AC016705.2	lncRNA	havana	chr15:80344853-80404214:-	4	7	0	0	0	1
ENSG00000172379	21	ARNT2	protein_coding	ensembl_havana	chr15:80404350-80597933:+	273	284	217	901	400	407
ENSG00000258010	4	AC016705.1	lncRNA	havana	chr15:80433795-80445152:-	0	0	3	0	0	0
ENSG00000287813	1	AC016705.3	lncRNA	havana_tagene	chr15:80440294-80442751:-	0	0	0	0	0	0
ENSG00000259175	1	AC108451.1	lncRNA	havana	chr15:80554609-80562944:-	0	7	0	0	0	0
ENSG00000270919	1	AC108451.2	lncRNA	havana	chr15:80580029-80580566:-	0	0	3	0	0	0
ENSG00000284059	1	MIR5572	miRNA	mirbase	chr15:80581103-80581239:+	0	1	0	0	0	0
ENSG00000222139	1	RNU6-380P	snRNA	ensembl	chr15:80663772-80663878:+	0	0	0	0	0	0
ENSG00000136379	12	ABHD17C	protein_coding	ensembl_havana	chr15:80679684-80755621:+	71	96	70	195	411	310
ENSG00000271983	1	AC023302.1	lncRNA	havana	chr15:80693216-80693707:-	0	0	0	0	0	0
ENSG00000287108	1	AC023302.2	lncRNA	havana_tagene	chr15:80769600-80773135:-	0	0	1	0	0	0
ENSG00000103888	17	CEMIP	protein_coding	ensembl_havana	chr15:80779343-80951776:+	12	43	22	6	0	16
ENSG00000208003	1	MIR549A	miRNA	mirbase	chr15:80841978-80842073:-	0	0	0	0	0	0
ENSG00000259546	1	AC027808.1	lncRNA	havana	chr15:80896190-80948867:-	0	0	0	0	0	0
ENSG00000259649	4	AC027808.2	lncRNA	havana	chr15:80896191-80909777:-	0	0	0	0	1	17
ENSG00000117899	11	MESD	protein_coding	ensembl_havana	chr15:80946289-80989828:-	2003	2483	2194	3077	5976	2278
ENSG00000260619	1	AC068870.1	lncRNA	havana	chr15:80990804-80993258:-	0	0	0	0	0	0
ENSG00000265855	1	MIR4514	miRNA	mirbase	chr15:80997417-80997473:-	0	0	0	0	0	0
ENSG00000277782	1	AC068870.2	lncRNA	havana	chr15:80999593-80999981:-	9	10	11	7	0	7
ENSG00000140406	4	TLNRD1	protein_coding	ensembl_havana	chr15:81000923-81005788:+	27	10	25	69	24	108
ENSG00000156206	14	CFAP161	protein_coding	ensembl_havana	chr15:81007033-81149179:+	0	0	0	0	0	0
ENSG00000279834	1	AC068870.3	TEC	havana	chr15:81060953-81063488:+	0	0	0	0	0	0
ENSG00000259461	1	ANP32BP3	processed_pseudogene	havana	chr15:81117635-81118340:-	0	0	0	0	0	0
ENSG00000172349	17	IL16	protein_coding	ensembl_havana	chr15:81159575-81314058:+	0	8	0	0	0	0
ENSG00000271725	1	AC103858.1	lncRNA	havana	chr15:81303215-81309391:-	0	0	0	0	0	0
ENSG00000172345	14	STARD5	protein_coding	ensembl_havana	chr15:81309053-81324183:-	13	7	1	64	29	0
ENSG00000286488	1	AC103858.3	lncRNA	havana_tagene	chr15:81315806-81321258:+	19	0	0	0	0	0
ENSG00000259343	7	TMC3-AS1	lncRNA	havana	chr15:81324338-81518200:+	0	0	0	0	0	0
ENSG00000188869	13	TMC3	protein_coding	ensembl_havana	chr15:81331088-81374213:-	0	0	0	0	2	0
ENSG00000273920	1	AC103858.2	lncRNA	havana	chr15:81335577-81336119:+	0	0	0	0	0	0
ENSG00000284709	1	KF456110.1	processed_pseudogene	havana	chr15:81385390-81385774:+	0	0	0	0	0	0
