"gene_id","gene_version","gene_name","gene_biotype","gene_source","location","chromosome","logFC","logCPM","LR","PValue","FDR"
"ENSG00000228430",9,"AL162726.3","transcribed_unprocessed_pseudogene","havana","chr9:81977614-82780194:+","9",-0.484980671468165,0.188762668587108,0.125305834793282,0.723349643449725,1
"ENSG00000143995",20,"MEIS1","protein_coding","ensembl_havana","chr2:66433452-66573869:+","2",-0.19519515157182,5.65619129295989,0.125261629323755,0.723396442142019,1
"ENSG00000168497",5,"CAVIN2","protein_coding","ensembl_havana","chr2:191834310-191847088:-","2",-0.945474587714271,0.565961224262891,0.12515552090629,0.723508813125159,1
"ENSG00000213820",3,"RPL13P2","processed_pseudogene","havana","chr20:46099518-46100176:+","20",-0.478428597838852,-0.584627723481188,0.125028354405368,0.723643555678732,1
"ENSG00000101473",17,"ACOT8","protein_coding","ensembl_havana","chr20:45841721-45857405:-","20",0.213342946955845,4.5311998570696,0.124974434314005,0.723700711379166,1
"ENSG00000235734",4,"HMGN1P36","processed_pseudogene","havana","chr2:97827248-97827545:+","2",0.270772693575771,3.72427880627109,0.124955589324084,0.723720690480555,1
"ENSG00000272150",5,"NBPF25P","transcribed_unprocessed_pseudogene","havana","chr1:145572345-145607858:-","1",0.489575711532123,1.58685998853768,0.124898311949974,0.723781425273615,1
"ENSG00000216721",3,"AC093850.1","processed_pseudogene","havana","chr2:215804731-215804981:-","2",-0.495913108116125,-0.00162232897162101,0.124847490867535,0.723835327173343,1
"ENSG00000240463",1,"RPS19P3","processed_pseudogene","havana","chr14:34568689-34569129:-","14",0.473126803139623,1.22603455238915,0.124847354697771,0.72383547161441,1
"ENSG00000259647",1,"AC111152.2","lncRNA","havana","chr15:30005443-30045848:-","15",0.323666237148248,3.09343880824049,0.124821143688417,0.723863276398197,1
"ENSG00000140274",14,"DUOXA2","protein_coding","ensembl_havana","chr15:45114326-45118421:+","15",0.111090142281189,12.0465016946284,0.124675242067269,0.724018109689621,1
"ENSG00000103160",12,"HSDL1","protein_coding","ensembl_havana","chr16:84122141-84145192:-","16",0.317087096719801,4.84676193017546,0.124539121030608,0.724162655560214,1
"ENSG00000154511",12,"DIPK1A","protein_coding","ensembl_havana","chr1:92832737-92961522:-","1",0.255758727887672,4.39803746905611,0.124528348632232,0.724174098478806,1
"ENSG00000188338",15,"SLC38A3","protein_coding","ensembl_havana","chr3:50205246-50221486:+","3",-0.413735376393862,4.37164153410449,0.124406057216362,0.724304040877243,1
"ENSG00000198276",16,"UCKL1","protein_coding","ensembl_havana","chr20:63939829-63956416:-","20",-0.305607581249753,3.64064153985617,0.124292505592992,0.724424761003847,1
"ENSG00000219699",2,"AL356432.2","unprocessed_pseudogene","havana","chr6:127659690-127660579:-","6",-0.493320520754195,-0.0692374075935258,0.12425199638934,0.724467842553264,1
"ENSG00000100982",12,"PCIF1","protein_coding","ensembl_havana","chr20:45934683-45948023:+","20",-0.134357218483791,7.2138147012737,0.124161305685419,0.724564320774732,1
"ENSG00000131876",17,"SNRPA1","protein_coding","ensembl_havana","chr15:101281510-101295282:-","15",0.168811222730991,5.62077773766393,0.124133948393109,0.724593431675998,1
"ENSG00000150967",18,"ABCB9","protein_coding","ensembl_havana","chr12:122920951-122981649:-","12",0.389271269402851,2.88709906036369,0.124085275926893,0.724645232975098,1
"ENSG00000119714",11,"GPR68","protein_coding","ensembl_havana","chr14:91232532-91253925:-","14",0.72035611401643,0.40642228094077,0.124077675384685,0.724653323137059,1
"ENSG00000257513",7,"NPIPB1P","transcribed_unprocessed_pseudogene","havana","chr18:11619509-11639699:-","18",0.86621832762105,-1.07682544248999,0.124064842562228,0.724666983269991,1
"ENSG00000285458",1,"AC093827.5","protein_coding","havana","chr4:86886472-86936178:-","4",0.984567786687678,-0.287272137091468,0.12394363858717,0.724796040249373,1
"ENSG00000156384",14,"SFR1","protein_coding","ensembl_havana","chr10:104122058-104126385:+","10",0.313819320063822,3.60889559337075,0.123902586019405,0.724839768759033,1
"ENSG00000072756",17,"TRNT1","protein_coding","ensembl_havana","chr3:3126933-3150879:+","3",-0.233513422727477,4.19070167598065,0.123873946928184,0.724870279462154,1
"ENSG00000133739",16,"LRRCC1","protein_coding","ensembl_havana","chr8:85107215-85146080:+","8",-0.342985338706807,3.0602273226852,0.123752827648381,0.724999357935934,1
"ENSG00000153140",8,"CETN3","protein_coding","ensembl_havana","chr5:90392261-90409786:-","5",0.363915728460789,2.81400154169443,0.123707466526001,0.725047718174542,1
"ENSG00000166128",13,"RAB8B","protein_coding","ensembl_havana","chr15:63189560-63267776:+","15",-0.181165002959644,5.16355596365665,0.123668101215578,0.725089694254908,1
"ENSG00000204257",15,"HLA-DMA","protein_coding","ensembl_havana","chr6:32948613-32969094:-","6",-0.275684036214053,3.81007902461968,0.123555851396129,0.725209429898943,1
"ENSG00000203761",5,"MSTO2P","unprocessed_pseudogene","havana","chr1:155745829-155750137:+","1",0.288024776115329,3.52028513483189,0.123555572224779,0.725209727764109,1
"ENSG00000204822",7,"MRPL53","protein_coding","ensembl_havana","chr2:74471982-74472687:-","2",-0.366513890539218,2.89259168700785,0.123547715780504,0.725218110445068,1
"ENSG00000135974",10,"C2orf49","protein_coding","ensembl_havana","chr2:105337532-105349211:+","2",-0.301406821035705,3.38647510563365,0.123418836063546,0.7253556654927,1
"ENSG00000183401",12,"CCDC159","protein_coding","ensembl_havana","chr19:11344684-11354944:+","19",-0.297116267227065,3.53715567794967,0.12339448097844,0.725381669064502,1
"ENSG00000273496",1,"AC011841.1","protein_coding","ensembl","chr17_GL000205v2_random:99351-104855:-","17_GL000205v2_random",-0.466756564792109,0.213574343721346,0.123233768932049,0.725553331309235,1
"ENSG00000111775",3,"COX6A1","protein_coding","ensembl_havana","chr12:120438090-120440737:+","12",0.135446592589305,6.28760289252708,0.123199375776942,0.725590084189933,1
"ENSG00000110619",17,"CARS1","protein_coding","ensembl_havana","chr11:3000922-3057613:-","11",0.156813265098398,6.35999792359384,0.123144098713425,0.725649165905349,1
"ENSG00000108961",14,"RANGRF","protein_coding","ensembl_havana","chr17:8288654-8290092:+","17",-0.462803220673295,0.843704508778219,0.12308436857845,0.725713023935303,1
"ENSG00000163602",10,"RYBP","protein_coding","ensembl_havana","chr3:72371825-72446621:-","3",0.532873273670319,2.16660141719668,0.122979643045255,0.725825028969728,1
"ENSG00000248781",1,"PSMC1P4","processed_pseudogene","havana","chr5:56275304-56276630:-","5",0.415597777193133,1.85951857137371,0.122974373229707,0.72583066650667,1
"ENSG00000157800",18,"SLC37A3","protein_coding","ensembl_havana","chr7:140293693-140404433:-","7",0.227450755776854,4.77461266995343,0.122941675983327,0.725865648359809,1
"ENSG00000259032",2,"ENSAP2","processed_pseudogene","havana","chr14:82692704-82693055:-","14",0.463715471419585,1.08591855270486,0.122929090657923,0.725879114433474,1
"ENSG00000001084",13,"GCLC","protein_coding","ensembl_havana","chr6:53497341-53616970:-","6",0.349826865870532,3.95972724726638,0.122914889038206,0.725894310842806,1
"ENSG00000213946",3,"DNAJB1P1","processed_pseudogene","havana","chr2:191881182-191882205:-","2",-0.474600339687317,0.00952387848260434,0.122853233179198,0.725960296980624,1
"ENSG00000070366",14,"SMG6","protein_coding","ensembl_havana","chr17:2059839-2303785:-","17",0.43383019388083,2.47173072437664,0.122768511511454,0.726050999242819,1
"ENSG00000147454",14,"SLC25A37","protein_coding","ensembl_havana","chr8:23528956-23575463:+","8",-0.158046835361426,5.60241688281435,0.122752937012979,0.726067676985276,1
"ENSG00000135047",15,"CTSL","protein_coding","ensembl_havana","chr9:87726109-87731469:+","9",0.137783712038909,6.11051664154142,0.122661270017031,0.726165861435317,1
"ENSG00000270294",1,"XIAPP1","processed_pseudogene","havana","chr10:109680442-109681041:+","10",0.407293372652249,1.98258593838186,0.122598688346326,0.726232916275818,1
"ENSG00000137814",12,"HAUS2","protein_coding","ensembl_havana","chr15:42548828-42569994:+","15",0.278543611103188,4.01783955179683,0.122574435761248,0.726258907536002,1
"ENSG00000244414",6,"CFHR1","protein_coding","ensembl_havana","chr1:196819757-196832189:+","1",0.755403141588214,-0.641668345044863,0.122446498225612,0.726396064750118,1
"ENSG00000257267",3,"ZNF271P","transcribed_unitary_pseudogene","ensembl_havana","chr18:35290282-35328390:+","18",-0.157182996727857,5.79014923250428,0.122343687826302,0.726506342364378,1
"ENSG00000235065",1,"RPL24P2","processed_pseudogene","havana","chr20:21114723-21115197:+","20",-0.362413332641777,2.61019188986868,0.122199625172807,0.726660955947621,1
"ENSG00000179362",14,"HMGN2P46","transcribed_processed_pseudogene","havana","chr15:45511136-45586290:+","15",-0.227005175946937,4.56408570431315,0.122063604954477,0.726807031977993,1
"ENSG00000130270",16,"ATP8B3","protein_coding","ensembl_havana","chr19:1782075-1812276:-","19",-0.79750374573858,0.523251576533088,0.122011905212005,0.726862577772276,1
"ENSG00000075785",13,"RAB7A","protein_coding","ensembl_havana","chr3:128726183-128814798:+","3",-0.114038086852273,7.82096103045431,0.121996583632708,0.726879041692172,1
"ENSG00000106723",17,"SPIN1","protein_coding","ensembl_havana","chr9:88388430-88478694:+","9",-0.142573856937549,6.18351757108552,0.121996396059961,0.726879243257085,1
"ENSG00000233559",2,"LINC00513","lncRNA","havana","chr7:130853720-130930682:+","7",0.716595067896132,-0.510154252974336,0.12199128178206,0.726884739106371,1
"ENSG00000011105",14,"TSPAN9","protein_coding","ensembl_havana","chr12:3077355-3286564:+","12",0.517655876123788,1.49548747579936,0.12195975361529,0.726918622414386,1
"ENSG00000118094",12,"TREH","protein_coding","ensembl_havana","chr11:118657316-118679690:-","11",0.490374587048636,1.16614746367024,0.121926644485565,0.726954210072613,1
"ENSG00000158793",14,"NIT1","protein_coding","ensembl_havana","chr1:161118086-161125445:+","1",-0.157764927248843,5.39628506817455,0.121905875984336,0.726976536057536,1
"ENSG00000142168",15,"SOD1","protein_coding","ensembl_havana","chr21:31659666-31668931:+","21",0.113021987295232,8.10193730275096,0.121869758027941,0.727015367675277,1
"ENSG00000109625",19,"CPZ","protein_coding","ensembl_havana","chr4:8592660-8619759:+","4",-0.983991269494498,2.45175655744722,0.121818268833356,0.727070736585743,1
"ENSG00000197958",13,"RPL12","protein_coding","ensembl_havana","chr9:127447674-127451406:-","9",0.120289774893809,7.07899015532859,0.121720515261007,0.727175892028502,1
"ENSG00000131652",14,"THOC6","protein_coding","ensembl_havana","chr16:3024027-3027755:+","16",0.240424720717663,4.08361584224803,0.121701633116754,0.727196209380541,1
"ENSG00000123965",13,"PMS2P5","unprocessed_pseudogene","havana","chr7:74894116-74897835:+","7",0.457133328791925,1.08243027908552,0.121701359684844,0.727196503608648,1
"ENSG00000175970",11,"UNC119B","protein_coding","ensembl_havana","chr12:120710458-120723640:+","12",0.635766493729015,3.30249561989331,0.121643163508633,0.72725913440491,1
"ENSG00000205795",4,"CYS1","protein_coding","ensembl_havana","chr2:10056780-10080944:-","2",-0.278465469866486,3.91265302487956,0.121617001097523,0.727287295899188,1
"ENSG00000267254",7,"ZNF790-AS1","lncRNA","havana","chr19:36797502-36831596:+","19",0.705438727083201,1.4310893272904,0.121508207812129,0.727404438587749,1
"ENSG00000188725",8,"SMIM15","protein_coding","ensembl_havana","chr5:61157704-61162468:-","5",0.224094402977517,4.75650507737758,0.121466157561191,0.727449731768713,1
"ENSG00000163918",10,"RFC4","protein_coding","ensembl_havana","chr3:186789880-186807058:-","3",0.264159376047598,3.76620518675254,0.121444014603882,0.727473585932623,1
"ENSG00000073111",14,"MCM2","protein_coding","ensembl_havana","chr3:127598410-127622436:+","3",-0.858750980776346,1.6795378258027,0.12140201311771,0.727518839992653,1
"ENSG00000185483",12,"ROR1","protein_coding","ensembl_havana","chr1:63774017-64181498:+","1",0.295701669344677,5.02052504025555,0.121395643358653,0.727525703789214,1
"ENSG00000138771",16,"SHROOM3","protein_coding","ensembl_havana","chr4:76435229-76783253:+","4",-0.249828937337923,4.01746196189365,0.121357479054311,0.727566832341038,1
"ENSG00000130985",17,"UBA1","protein_coding","ensembl_havana","chrX:47190861-47215128:+","X",-0.119051752525692,7.68832342672768,0.121354696363023,0.727569831449492,1
"ENSG00000166444",19,"DENND2B","protein_coding","ensembl_havana","chr11:8693351-8910951:-","11",-0.127591120041743,7.17804593386547,0.121256339571143,0.727675862482737,1
"ENSG00000229204",3,"PTGES3P3","processed_pseudogene","havana","chr4:169791221-169791702:-","4",0.259144111343251,3.80673403766772,0.121240273669383,0.727693186499565,1
"ENSG00000254858",10,"MPV17L2","protein_coding","ensembl_havana","chr19:18193218-18196948:+","19",-0.326369269702001,3.49428105303319,0.121239321788418,0.727694212962375,1
"ENSG00000184564",11,"SLITRK6","protein_coding","ensembl_havana","chr13:85792790-85806683:-","13",0.747871355028266,-0.433344651167405,0.121159573612675,0.7277802256233,1
"ENSG00000169258",7,"GPRIN1","protein_coding","ensembl_havana","chr5:176595802-176610156:-","5",1.31381082654575,1.54853788138617,0.121153704172715,0.727786557381072,1
"ENSG00000114026",21,"OGG1","protein_coding","ensembl_havana","chr3:9749944-9788219:+","3",-0.580687642913475,1.52819928286195,0.121109046848437,0.727834737858302,1
"ENSG00000132967",9,"HMGB1P5","transcribed_processed_pseudogene","havana","chr3:22381819-22382929:+","3",0.133418443610904,7.26835858786684,0.121091110922464,0.72785409160746,1
"ENSG00000284954",1,"AL662884.3","lncRNA","havana","chr6:32152802-32154365:-","6",0.608956190367117,-0.417813215518862,0.121084352136227,0.727861385088168,1
"ENSG00000185065",6,"AC000068.1","lncRNA","havana","chr22:19447893-19450105:+","22",0.975696129915693,1.72333873593813,0.12107395313512,0.727872607210535,1
"ENSG00000158089",15,"GALNT14","protein_coding","ensembl_havana","chr2:30910467-31155202:-","2",-0.669456590694586,2.79615421722436,0.121013727566629,0.727937610494032,1
"ENSG00000227203",3,"SUB1P1","processed_pseudogene","havana","chr8:11790005-11790386:+","8",0.416113312995687,1.72833140834429,0.120969876624776,0.727984951554799,1
"ENSG00000196547",15,"MAN2A2","protein_coding","ensembl_havana","chr15:90902218-90922584:+","15",-0.290922168126456,3.46249222441784,0.120968974947818,0.727985925097602,1
"ENSG00000189134",4,"NKAPL","protein_coding","ensembl_havana","chr6:28259297-28260958:+","6",-0.769944850977171,0.760922383250853,0.120908266305375,0.728051481724202,1
"ENSG00000242477",1,"AC091429.1","processed_pseudogene","havana","chr5:86884231-86884881:-","5",-0.461562907004293,0.266591508732785,0.120899529398607,0.72806091784883,1
"ENSG00000019169",10,"MARCO","protein_coding","ensembl_havana","chr2:118942166-118994660:+","2",0.799188349778431,1.55811181656808,0.120824504593543,0.728141962652555,1
"ENSG00000224993",3,"RPL29P12","processed_pseudogene","havana","chr5:43666766-43667232:-","5",0.45325754769437,1.20064863531149,0.12076556060249,0.728205656100866,1
"ENSG00000151702",17,"FLI1","protein_coding","ensembl_havana","chr11:128686535-128813267:+","11",0.542102167738361,0.462525438023726,0.120737953201662,0.728235493979788,1
"ENSG00000131982",5,"UBE2L2","processed_pseudogene","havana","chr12:20449655-20450083:-","12",0.490116647875354,-0.749466305156736,0.120696691151612,0.728280096832791,1
"ENSG00000086827",9,"ZW10","protein_coding","ensembl_havana","chr11:113733187-113773735:-","11",-0.23362673008035,4.27220544399855,0.120613394356763,0.72837016383645,1
"ENSG00000165886",5,"UBTD1","protein_coding","ensembl_havana","chr10:97498924-97571206:+","10",0.252236919870202,3.96579819733714,0.120533857667645,0.728456197653139,1
"ENSG00000224953",1,"SRIP3","processed_pseudogene","havana","chrY:6718962-6719180:-","Y",0.418296317415066,1.78676778713249,0.120524197673506,0.728466648910841,1
"ENSG00000243678",11,"NME2","protein_coding","ensembl_havana","chr17:51165435-51171747:+","17",0.315799722932437,3.17780179724049,0.120314792667273,0.728693322023436,1
"ENSG00000139133",7,"ALG10","protein_coding","ensembl_havana","chr12:34022468-34029694:+","12",-0.407191535724933,2.14650351317336,0.120255863105642,0.728757150918216,1
"ENSG00000226200",7,"SGMS1-AS1","lncRNA","havana","chr10:50623466-50641451:+","10",-0.792600588902117,-0.179454602770665,0.120234748493494,0.728780025237177,1
"ENSG00000177425",11,"PAWR","protein_coding","ensembl_havana","chr12:79574979-79690964:-","12",-0.359961872116206,3.49668669117095,0.120216517852661,0.728799777042665,1
"ENSG00000165495",16,"PKNOX2","protein_coding","ensembl_havana","chr11:125164687-125433389:+","11",0.424675900315348,2.00789653547353,0.12020706085638,0.728810023791592,1
"ENSG00000168310",11,"IRF2","protein_coding","ensembl_havana","chr4:184387729-184474550:-","4",0.203061710046509,4.96966035472499,0.120166724192671,0.728853734036164,1
"ENSG00000170917",14,"NUDT6","protein_coding","ensembl_havana","chr4:122888697-122922968:-","4",0.40359321568517,2.09922388680132,0.120138148060978,0.728884705122937,1
"ENSG00000100567",13,"PSMA3","protein_coding","ensembl_havana","chr14:58244843-58272012:+","14",-0.156941424419735,6.38310945298248,0.120091194791371,0.728935602489172,1
