"gene_id","gene_version","gene_name","gene_biotype","gene_source","location","chromosome","logFC","logCPM","F","PValue","FDR"
"ENSG00000137497",18,"NUMA1","protein_coding","ensembl_havana","chr11:72002864-72080693:-","11",0.0288835813092937,5.54882745323366,0.00830654823666189,0.930334509479959,0.983713864583384
"ENSG00000173175",14,"ADCY5","protein_coding","ensembl_havana","chr3:123282296-123449758:-","3",-0.045435792627276,4.03755541424694,0.00830136992220986,0.930364136473409,0.983713864583384
"ENSG00000089639",11,"GMIP","protein_coding","ensembl_havana","chr19:19629476-19643657:-","19",-0.066657522311301,0.475544463071345,0.00813910213419617,0.930394032974175,0.983713864583384
"ENSG00000187630",17,"DHRS4L2","protein_coding","ensembl_havana","chr14:23969874-24006408:+","14",-0.0449963201962978,3.97632513637651,0.00828546008661212,0.930424753454406,0.983713864583384
"ENSG00000101361",17,"NOP56","protein_coding","ensembl_havana","chr20:2652593-2658393:+","20",0.030289556806484,5.40302541754492,0.00820696965531464,0.930751973795984,0.983713864583384
"ENSG00000198189",11,"HSD17B11","protein_coding","ensembl_havana","chr4:87336515-87391188:-","4",0.0225326433492933,6.55634284082785,0.00819494666490829,0.930802317866439,0.983713864583384
"ENSG00000238279",1,"BX470102.1","lncRNA","havana","chr1:153533603-153535115:+","1",-0.228752217463485,-0.0230232113964267,0.00801838613675615,0.930812742108488,0.983713864583384
"ENSG00000109511",12,"ANXA10","protein_coding","ensembl_havana","chr4:168092537-168187736:+","4",-0.0630837793443547,3.30574273191213,0.00818443140577555,0.930852703597971,0.983713864583384
"ENSG00000286669",1,"AC008532.1","lncRNA","havana_tagene","chr19:47255850-47256477:-","19",-0.217936726211555,-0.00873082341795077,0.00812168648353524,0.930880725810253,0.983713864583384
"ENSG00000164713",10,"BRI3","protein_coding","ensembl_havana","chr7:98252379-98310441:+","7",0.0584786830647101,2.68961324747788,0.00818022417875492,0.930884683704808,0.983713864583384
"ENSG00000120158",12,"RCL1","protein_coding","ensembl_havana","chr9:4792944-4885917:+","9",0.0462701188699554,3.68659711812402,0.00816723649635641,0.930923714101069,0.983713864583384
"ENSG00000240622",1,"RPL7P15","processed_pseudogene","havana","chr3:124151960-124153063:-","3",0.034174034302602,4.79268532026975,0.00816546957789564,0.930927100022827,0.983713864583384
"ENSG00000176248",9,"ANAPC2","protein_coding","ensembl_havana","chr9:137174784-137188560:-","9",-0.0942960245284819,1.91199212338652,0.00810631337634622,0.930976101701356,0.983713864583384
"ENSG00000286618",1,"AC131944.1","lncRNA","havana_tagene","chr4:87974385-88008477:-","4",0.0681002184130978,-1.0020748030266,0.00794350974973877,0.931005753568611,0.983713864583384
"ENSG00000147050",15,"KDM6A","protein_coding","ensembl_havana","chrX:44873177-45112779:+","X",0.0527660884030367,3.97617796062615,0.00811822965400954,0.931138178867931,0.983713864583384
"ENSG00000197798",9,"FAM118B","protein_coding","ensembl_havana","chr11:126211724-126262984:+","11",0.0320194628805371,4.97119929929187,0.00808595158470662,0.931263020015074,0.983713864583384
"ENSG00000254252",1,"RPL7P20","processed_pseudogene","havana","chr5:166028567-166029311:-","5",0.0616736430098126,-0.325458642659399,0.00789339732800605,0.931271152864533,0.983713864583384
"ENSG00000149231",15,"CCDC82","protein_coding","ensembl_havana","chr11:96352769-96389956:-","11",0.029646885095567,5.5556909936312,0.00807563293927027,0.931306852188466,0.983713864583384
"ENSG00000005001",10,"PRSS22","protein_coding","ensembl_havana","chr16:2852730-2858170:-","16",-0.0858106917162878,1.48559242572534,0.00806598107098116,0.931311040414007,0.983713864583384
"ENSG00000104140",7,"RHOV","protein_coding","ensembl_havana","chr15:40872214-40874234:-","15",-0.0359412917136331,6.25807004534564,0.00806666528066333,0.931344320693716,0.983713864583384
"ENSG00000258153",1,"HSPE1P4","processed_pseudogene","havana","chr12:101873316-101873623:-","12",0.0615117345114708,0.774709728470128,0.00798288107271076,0.931360573809493,0.983713864583384
"ENSG00000283047",1,"FRG1FP","unprocessed_pseudogene","havana","chr22:10939388-10961338:-","22",-0.0597315915745277,2.15527451463692,0.00806095551951736,0.931398257094756,0.983713864583384
"ENSG00000068400",13,"GRIPAP1","protein_coding","ensembl_havana","chrX:48973720-49002264:-","X",-0.0441000774916684,4.31544199826204,0.00804047523415787,0.931457030628116,0.983713864583384
"ENSG00000228979",4,"PPIAP55","processed_pseudogene","havana","chr17:63471604-63472093:+","17",-0.062113257653146,0.980210158124324,0.00799208150010847,0.931471384275868,0.983713864583384
"ENSG00000236348",1,"PSMC1P10","processed_pseudogene","havana","chr2:17385091-17386417:+","2",-0.048441414611358,3.06749803023494,0.00801009471060865,0.931594385682688,0.983713864583384
"ENSG00000100325",15,"ASCC2","protein_coding","ensembl_havana","chr22:29788609-29838304:-","22",0.0246510433785536,5.88366052196155,0.008004869708785,0.931607059553381,0.983713864583384
"ENSG00000256238",1,"SUPT16HP1","processed_pseudogene","havana","chr12:16399274-16402406:-","12",0.0595508090086747,2.25568959260756,0.00800602430793079,0.931631101236138,0.983713864583384
"ENSG00000128274",17,"A4GALT","protein_coding","ensembl_havana","chr22:42692121-42721298:-","22",-0.0675370309668819,2.46901684699616,0.0079620332601455,0.931811953894849,0.983833783052164
"ENSG00000006071",15,"ABCC8","protein_coding","ensembl_havana","chr11:17392498-17476879:-","11",0.111873511882875,3.78071529054919,0.00793072849352084,0.931926325970247,0.983833783052164
"ENSG00000171863",15,"RPS7","protein_coding","ensembl_havana","chr2:3575260-3580920:+","2",-0.0252512902184798,5.92468762892028,0.00790234582615962,0.932045106753426,0.983833783052164
"ENSG00000131724",11,"IL13RA1","protein_coding","ensembl_havana","chrX:118727133-118794535:+","X",0.0281955753895331,5.38450800621323,0.0078974608035507,0.93206627911407,0.983833783052164
"ENSG00000186594",14,"MIR22HG","lncRNA","havana","chr17:1711493-1717174:-","17",0.0502340530067886,3.11724896092946,0.00789091567274942,0.932110125377697,0.983833783052164
"ENSG00000214812",3,"AL137792.1","processed_pseudogene","havana","chr1:28120449-28121321:-","1",0.0609500251906941,0.746399907088379,0.00777669443074833,0.932170413543921,0.983833783052164
"ENSG00000141736",13,"ERBB2","protein_coding","ensembl_havana","chr17:39687914-39730426:+","17",-0.0437653769622871,3.52508605945474,0.0078748091826717,0.932174009857687,0.983833783052164
"ENSG00000174977",8,"AC026271.1","processed_pseudogene","havana","chr17:18650195-18651542:+","17",0.0314302425245049,4.80866860928153,0.00785820306105622,0.932235309391467,0.983833783052164
"ENSG00000107819",13,"SFXN3","protein_coding","ensembl_havana","chr10:101031234-101041244:+","10",-0.0302173689251154,6.11498422132565,0.0078511979347911,0.932264731074654,0.983833783052164
"ENSG00000198755",11,"RPL10A","protein_coding","ensembl_havana","chr6:35468401-35470785:+","6",-0.0227284808244363,6.76027458428387,0.0078312047271046,0.932350618123548,0.983833783052164
"ENSG00000232341",2,"RPL4P2","processed_pseudogene","havana","chr1:166747379-166748660:+","1",-0.0580070468992797,2.24337574182093,0.00783111584004197,0.932380864554022,0.983833783052164
"ENSG00000240135",1,"PSMD12P","unprocessed_pseudogene","havana","chr3:72876737-72878102:-","3",0.0606142625084457,1.06324910014351,0.00777921929269503,0.932389737025449,0.983833783052164
"ENSG00000075399",14,"VPS9D1","protein_coding","ensembl_havana","chr16:89707134-89720898:-","16",0.134983672783477,-0.93027891291466,0.00768085670483711,0.932486193231578,0.983838430848936
"ENSG00000152944",9,"MED21","protein_coding","ensembl_havana","chr12:27022546-27066343:+","12",-0.0382995428519251,5.76333261342057,0.00778792369168325,0.932537436247913,0.983838430848936
"ENSG00000099203",7,"TMED1","protein_coding","ensembl_havana","chr19:10832067-10836318:-","19",-0.0281371620171518,6.93033771715275,0.00777295923305436,0.932601875325892,0.983838430848936
"ENSG00000236086",4,"HMGN2P28","processed_pseudogene","havana","chr6:2341450-2341711:+","6",0.0586870421912531,0.0935821204139418,0.00762266875880641,0.932613769388285,0.983838430848936
"ENSG00000229598",1,"PRDX3P1","processed_pseudogene","havana","chr22:38722743-38723505:-","22",0.0576722144634761,2.14450432604515,0.00775319454964078,0.932717608635608,0.983838430848936
"ENSG00000226086",5,"EIF3LP3","processed_pseudogene","havana","chr10:38080056-38080877:-","10",-0.0661996772464863,1.85507290920443,0.00774939207852712,0.932731249989141,0.983838430848936
"ENSG00000166169",17,"POLL","protein_coding","ensembl_havana","chr10:101578882-101588270:-","10",-0.0492624483587077,4.18739281090367,0.00772638883772044,0.932806670647987,0.983838430848936
"ENSG00000244196",1,"PPIAP15","processed_pseudogene","havana","chr3:109471329-109471812:-","3",-0.0446436959940987,3.34631704587396,0.0077086167217752,0.932889551053846,0.983838430848936
"ENSG00000172765",17,"TMCC1","protein_coding","ensembl_havana","chr3:129647792-129893606:-","3",-0.0449921105096473,5.11014523856946,0.00767418086052726,0.933032126441099,0.983838430848936
"ENSG00000170515",14,"PA2G4","protein_coding","ensembl_havana","chr12:56104537-56113910:+","12",0.0294427504526521,6.53948382321452,0.00766744191679185,0.933059567529682,0.983838430848936
"ENSG00000254012",1,"RPL10P8","processed_pseudogene","havana","chr5:171366299-171366611:+","5",-0.0476073049560474,3.22041857815581,0.00766363759196547,0.933083532863483,0.983838430848936
"ENSG00000172780",17,"RAB43","protein_coding","ensembl_havana","chr3:129087569-129122801:-","3",-0.0828349644594693,1.24287831030243,0.00763246472913262,0.933122073771838,0.983838430848936
"ENSG00000102309",15,"PIN4","protein_coding","ensembl_havana","chrX:72181353-72302926:+","X",0.0292802821578031,4.9907553287982,0.00764605249660459,0.933153352758884,0.983838430848936
"ENSG00000234678",2,"ELF3-AS1","lncRNA","havana","chr1:201995696-202010463:-","1",-0.0500468199651089,3.01408085787034,0.00762800277999945,0.933197670714611,0.983838430848936
"ENSG00000226259",10,"GTF2H2B","transcribed_unprocessed_pseudogene","ensembl_havana","chr5:70415352-70448015:+","5",0.0579919816477002,2.2094770203467,0.00763298670949728,0.933213281220826,0.983838430848936
"ENSG00000114993",17,"RTKN","protein_coding","ensembl_havana","chr2:74425835-74442422:-","2",-0.0467433815045532,3.458640202027,0.00762403840626589,0.933254234398885,0.983838430848936
"ENSG00000115896",16,"PLCL1","protein_coding","ensembl_havana","chr2:197804593-198572581:+","2",0.0737169202227222,1.04403798641801,0.00757980011740901,0.933358309747718,0.983853460253344
"ENSG00000237039",1,"AC018738.1","processed_pseudogene","havana","chr2:231256097-231256306:+","2",0.042594913234969,3.98677941005271,0.0075953900556167,0.933376004282527,0.983853460253344
"ENSG00000162378",13,"ZYG11B","protein_coding","ensembl_havana","chr1:52726453-52827336:+","1",-0.0388908252214482,5.16710096390532,0.00755104037208369,0.933568507539788,0.98392408296235
"ENSG00000198663",16,"C6orf89","protein_coding","ensembl_havana","chr6:36871870-36928964:+","6",-0.0204608545861524,6.8452135429373,0.00753740138448211,0.933627956715103,0.98392408296235
"ENSG00000226507",1,"IPMKP1","processed_pseudogene","havana","chr13:22837026-22837880:-","13",0.082220172042389,-1.50996290264384,0.00748065221722378,0.933685465973467,0.98392408296235
"ENSG00000203814",6,"H2BC18","protein_coding","ensembl_havana","chr1:149782689-149812373:-","1",0.102931482787007,1.21921733170877,0.00744765803367715,0.93369575454878,0.98392408296235
"ENSG00000186377",8,"CYP4X1","protein_coding","ensembl_havana","chr1:47023669-47050751:+","1",0.1782265750028,0.235934262854542,0.0073372875925048,0.933711805971484,0.98392408296235
"ENSG00000261236",8,"BOP1","protein_coding","ensembl_havana","chr8:144262045-144291438:-","8",0.0457057786202249,3.63679537037718,0.00750014939384372,0.933795530718329,0.983955656814258
"ENSG00000099889",14,"ARVCF","protein_coding","ensembl_havana","chr22:19969896-20016823:-","22",-0.047030939373017,2.98244392363044,0.00748155198406501,0.933887614968564,0.983996035069353
"ENSG00000267628",1,"AC104423.1","lncRNA","havana","chr18:79253577-79254856:-","18",0.176336397802695,-0.262907928343736,0.00722645376750881,0.934141563801131,0.984169209923709
"ENSG00000141384",13,"TAF4B","protein_coding","ensembl_havana","chr18:26226445-26391685:+","18",-0.154420866456552,0.0746673930686823,0.00722861368617653,0.934208302393022,0.984169209923709
"ENSG00000165905",18,"LARGE2","protein_coding","ensembl_havana","chr11:45921621-45929096:+","11",0.0750560635181992,3.99182836964005,0.00740529242380956,0.934213292755141,0.984169209923709
"ENSG00000157870",17,"PRXL2B","protein_coding","ensembl_havana","chr1:2586491-2591469:+","1",0.0290942941028767,5.71934269240381,0.00731569832947419,0.934608732944653,0.98450063573499
"ENSG00000164823",11,"OSGIN2","protein_coding","ensembl_havana","chr8:89901849-89927888:+","8",-0.0499937034691789,4.79023997873639,0.00730981149563863,0.934635479504724,0.98450063573499
"ENSG00000242068",1,"AC108734.3","processed_pseudogene","havana","chr3:180772750-180773914:-","3",-0.0577593901532306,1.74444487586297,0.00727722800035524,0.934757649039849,0.984528993079762
"ENSG00000164038",16,"SLC9B2","protein_coding","ensembl_havana","chr4:103019868-103085829:-","4",0.0440369888498402,4.97791782860696,0.00727969684081024,0.934769987583162,0.984528993079762
"ENSG00000124602",10,"UNC5CL","protein_coding","ensembl_havana","chr6:41026895-41039221:-","6",0.0336829239933725,5.38855968562171,0.00726184546933028,0.934849993749914,0.984556599471223
"ENSG00000162194",12,"LBHD1","protein_coding","ensembl_havana","chr11:62662817-62672255:-","11",-0.0527215315309872,0.0694737642206106,0.00710183881793738,0.934961267692791,0.984572013148951
"ENSG00000148344",11,"PTGES","protein_coding","ensembl_havana","chr9:129738331-129753042:-","9",0.0426733437664844,5.95163452526472,0.00723435330996545,0.934972220988349,0.984572013148951
"ENSG00000198176",13,"TFDP1","protein_coding","ensembl_havana","chr13:113584721-113641473:+","13",0.0411497034597116,3.61233279630435,0.00719591641337227,0.935148349390605,0.984700827947002
"ENSG00000164244",21,"PRRC1","protein_coding","ensembl_havana","chr5:127517640-127555085:+","5",0.0277097448519558,6.31086113129695,0.00717054985922838,0.93525877377495,0.984760446302447
"ENSG00000130227",17,"XPO7","protein_coding","ensembl_havana","chr8:21919662-22006585:+","8",-0.068071621913162,3.99177741697607,0.00714973725292294,0.935354966367677,0.984805073604167
"ENSG00000250273",1,"PSMC1P5","processed_pseudogene","havana","chr5:107195156-107195332:+","5",-0.0319052819832562,4.52988025207822,0.00709881212653357,0.935583368343682,0.98490757162694
"ENSG00000023734",11,"STRAP","protein_coding","ensembl_havana","chr12:15882387-15903478:+","12",-0.0201218641675557,7.58586316818019,0.00709082056741917,0.935618569815479,0.98490757162694
"ENSG00000275894",1,"AL021578.1","lncRNA","havana","chr20:45345115-45345823:-","20",0.0514619329725019,3.04892649723878,0.00708565983537841,0.93565952056124,0.98490757162694
"ENSG00000070182",21,"SPTB","protein_coding","ensembl_havana","chr14:64746283-64879907:-","14",0.138062774832773,-0.64145767006865,0.00693719866151145,0.935690848629344,0.98490757162694
"ENSG00000086232",13,"EIF2AK1","protein_coding","ensembl_havana","chr7:6022247-6059175:-","7",-0.0279978001598061,6.47899573660167,0.00706814751456371,0.935721388670596,0.98490757162694
"ENSG00000171428",14,"NAT1","protein_coding","ensembl_havana","chr8:18170477-18223689:+","8",0.0520093798008377,3.26229912813375,0.00703648383848304,0.935870563915613,0.98494015187952
"ENSG00000228053",1,"AL158823.1","processed_pseudogene","havana","chr9:110024881-110025358:-","9",0.0507641109868208,2.78785704410469,0.00703356970773719,0.935894221485561,0.98494015187952
"ENSG00000198793",13,"MTOR","protein_coding","ensembl_havana","chr1:11106535-11262551:-","1",0.039198178139476,4.52958681468835,0.00702610420694634,0.935913789822791,0.98494015187952
"ENSG00000146192",15,"FGD2","protein_coding","ensembl_havana","chr6:37005646-37029069:+","6",-0.0489480707066767,2.84581595465298,0.00700077047394708,0.936026097710754,0.985001704249207
"ENSG00000139289",13,"PHLDA1","protein_coding","ensembl_havana","chr12:76025447-76033932:-","12",-0.0338429478456164,4.82993532563026,0.00694006966259954,0.936306118354125,0.98523972736832
"ENSG00000231911",1,"TPRKBP1","processed_pseudogene","havana","chr10:28658987-28659467:+","10",0.0638693230166872,-0.734059535804752,0.00675357106876321,0.93637469968586,0.985255246271738
"ENSG00000057935",13,"MTA3","protein_coding","ensembl_havana","chr2:42494569-42756947:+","2",0.0596713874594797,4.6538524406727,0.00688513941610798,0.936558060774158,0.985343027774362
